Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2023,W,COEC,371,,2,Investment Theory,Jose Pizarro Zuniga,48,81.4,83.5,74.8,88.5,100.0,59.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,8.0,10.0,12.0
UBCV,2023,W,COEC,387,,1,Entrepreneurial Finance,Jan Bena,27,77.2,79.0,73.0,84.0,92.0,44.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,6.0,3.0,2.0
UBCV,2023,W,COEC,437,,1,Database Technology,Mehran Jamshidi,46,78.5,80.0,77.0,80.0,85.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,25.0,1.0,0.0
UBCV,2023,W,COEC,475,,1,"The Economics & Policy of the Environment, Energy, and Natural Resources",Werner Antweiler,50,80.3,81.5,76.0,84.0,92.0,68.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,19.0,7.0,4.0
UBCV,2023,W,COEC,491,,1,Strategic Management,Alvaro Parra Perez,48,82.3,82.0,79.0,85.3,95.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,15.0,12.0,5.0
UBCV,2023,W,COEC,497,,2,New Enterprise Development,Momcilo Deretic,29,79.3,79.0,76.0,80.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,12.0,0.0,2.0
UBCV,2023,W,COEC,498,,1,International Business Management,Ayumu Kikkawa,16,80.7,82.0,76.5,84.3,91.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,3.0,1.0
UBCV,2023,W,SWED,100,,101,Elementary Swedish I,Lena Karlstrom,16,81.86,84.0,75.25,89.25,95.0,62.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,4.0
UBCV,2023,W,SWED,100,,102,Elementary Swedish I,Lena Karlstrom,21,82.9,84.0,80.0,87.0,93.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,4.0,4.0
UBCV,2023,W,SWED,110,,201,Elementary Swedish II,Lena Karlstrom,23,81.45,81.0,76.25,88.0,94.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,5.0
UBCV,2023,W,SWED,200,,101,Intermediate Swedish I,Lena Karlstrom,16,81.44,85.0,80.0,86.25,95.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,7.0,2.0
UBCV,2023,W,SWED,210,,201,Intermediate Swedish II,Lena Karlstrom,18,82.0,86.0,80.0,87.75,96.0,44.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,6.0,4.0
UBCV,2023,W,PHAR,180,,1,Pharmaceutical Topics and Communication Seminar I,Brian Rodrigues,70,91.57,90.0,89.0,95.0,98.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,51.0
UBCV,2023,W,PHAR,202,,1,Biochemical Pharmacology,Abby Collier,60,78.97,80.0,70.5,86.75,97.0,42.0,1.0,1.0,0.0,2.0,4.0,7.0,6.0,6.0,11.0,11.0,9.0
UBCV,2023,W,PHAR,203,,1,Drug Delivery Technologies and Personalized Medicine Theory and Laboratory,Urs Hafeli;Colin Ross;Alexander Smith,51,77.78,80.0,70.25,84.75,95.0,55.0,0.0,0.0,1.0,3.0,4.0,6.0,5.0,5.0,13.0,9.0,4.0
UBCV,2023,W,PHAR,204,,1,Pharmaceutical Research,Abby Collier;Thomas Velenosi,50,77.65,79.0,70.0,86.0,96.0,44.0,1.0,0.0,2.0,3.0,3.0,6.0,7.0,3.0,7.0,9.0,8.0
UBCV,2023,W,PHAR,205,,1,Clinical Epidemiology & Pharmaceutical Outcomes I,Mary de Vera;Mark Harrison,54,91.75,95.0,87.0,96.0,99.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,34.0
UBCV,2023,W,PHAR,280,,1,Pharmaceutical Topics and Communication Seminar II,Jessica Kalra,50,91.16,91.0,89.0,94.0,99.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,35.0
UBCV,2023,W,PHAR,302,,1,Pharmacokinetics and Pharmacogenomics,Catrina Loucks;Anil Maharaj,36,83.49,86.0,79.0,90.0,99.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,10.0,9.0
UBCV,2023,W,PHAR,303,,1,Nanomedicine,Urs Hafeli,34,87.21,87.5,83.25,92.0,98.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,13.0,10.0
UBCV,2023,W,PHAR,304,,1,Techniques in Molecular Biology and Pharmacology Theory and Laboratory,Alexander Smith,38,76.97,78.0,71.25,83.0,95.0,54.0,0.0,1.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,4.0,4.0
UBCV,2023,W,PHAR,305,,1,Clinical Epidemiology & Pharmaceutical Outcomes II,Mohsen Sadatsafavi,34,86.18,86.0,82.25,92.5,99.0,70.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,9.0,10.0,11.0
UBCV,2023,W,PHAR,306,,1,Medicinal Chemistry of High-Impact Pharmaceuticals in Major Diseases,Adam Frankel;Brent Page;Simon Wisnovsky,35,78.94,78.0,70.5,89.0,99.0,56.0,0.0,0.0,3.0,0.0,2.0,5.0,6.0,4.0,1.0,5.0,9.0
UBCV,2023,W,PHAR,307,,1,Analytical Sciences Theory and Laboratory,Joel Finbloom;Alexander Smith;Simon Wisnovsky,35,76.83,78.0,71.5,82.5,93.0,57.0,0.0,0.0,2.0,3.0,0.0,4.0,7.0,4.0,8.0,2.0,5.0
UBCV,2023,W,PHAR,308,,1,Systematic Pharmacology,Jessica Kalra,36,71.97,71.5,59.0,81.75,99.0,46.0,1.0,3.0,6.0,1.0,4.0,3.0,1.0,6.0,3.0,2.0,6.0
UBCV,2023,W,PHAR,370,,1,Pharmaceutical Cases I,Jessica Kalra,36,87.56,89.0,85.0,91.25,95.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,18.0
UBCV,2023,W,PHAR,380,,1,Pharmaceutical Topics and Communication Seminar III,Jessica Kalra,36,88.69,90.0,85.5,94.25,99.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,6.0,21.0
UBCV,2023,W,PHAR,423,,1,Pharmaceutical Outcomes Research,Mohsen Sadatsafavi,8,90.75,90.0,88.25,95.0,95.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
UBCV,2023,W,PHAR,424,,1,Financing and Therapeutics in the Canadian Health Care System,Wei Zhang,10,91.0,92.0,88.5,93.0,96.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0
UBCV,2023,W,PHAR,425,,1,Biologics,Joel Finbloom;Harvey Wong,8,87.29,88.0,86.0,90.0,91.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
UBCV,2023,W,PHAR,426,,1,Advanced Anesthetics and Analgesics,Rishi Somvanshi,8,85.38,87.0,82.5,88.0,91.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0
UBCV,2023,W,PHAR,431,,1,Functional Foods,Jerzy Zawistowski,6,85.8,89.0,88.0,89.0,92.0,71.0,,,,,,,,,,,
UBCV,2023,W,PHAR,470,,1,Pharmaceutical Cases II,Lynda Eccott;Jessica Kalra,27,92.0,93.0,90.0,95.5,98.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,21.0
UBCV,2023,W,PHAR,480,,1,Pharmaceutical Topics and Communication Seminar IV,Jennifer Brown,27,89.63,90.0,87.5,93.0,97.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,16.0
UBCV,2023,W,PHAR,485,,1,Research Project,Wing Ho Tristan Lai,7,89.57,89.0,87.5,92.5,94.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
UBCV,2023,W,PHAR,491,,2,Honours Thesis,Adam Frankel,10,92.6,92.5,91.0,95.5,97.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
UBCV,2023,W,PHAR,495,,1,Practicum,Wing Ho Tristan Lai,11,89.0,88.0,87.5,92.5,94.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0
UBCV,2023,W,PHAR,522,,1,Basic Theory and Practice of Liquid Chromatography - Mass Spectrometry in Pharmaceutical Research,Thomas Velenosi,9,86.11,88.0,83.0,89.0,93.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0
UBCV,2023,W,PHAR,524,,1,Cell Culture and New Biomedical Approaches,Nicole Krentz;Rishi Somvanshi,10,89.1,88.0,88.0,90.75,92.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
UBCV,2023,W,PHAR,540,B,1,Topics in Pharmacology,Guri Giaever;Corey Nislow;Simon Wisnovsky,6,92.17,92.0,90.5,92.0,97.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
UBCV,2023,W,PHAR,548,,1,M.Sc. Seminar,Adam Frankel;Kate Johnson;Shyh-Dar Li;Colin Ross;Ly Vu;Judy Wong,28,90.0,90.0,90.0,90.0,90.0,90.0,,,,,,,,,,,
UBCV,2023,W,PHAR,548,,2,M.Sc. Seminar,Adam Frankel;Kate Johnson;Shyh-Dar Li;Colin Ross;Ly Vu;Judy Wong,7,89.5,89.5,88.25,90.75,92.0,87.0,,,,,,,,,,,
UBCV,2023,W,PHAR,590,,2,Research in the Pharmaceutical Sciences: Principles and Methods,Abby Collier,22,86.41,86.0,84.0,89.75,98.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,6.0
UBCV,2023,W,PHAR,591,,1,Scholarly Integrity and Research Ethics,Annalijn Conklin,20,94.55,95.0,93.0,97.0,99.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0
UBCV,2023,W,PSYC,101,,1,Introduction to Biological and Cognitive Psychology,Simon Lolliot,294,75.1,76.0,68.0,83.0,100.0,38.0,7.0,6.0,12.0,24.0,19.0,34.0,35.0,31.0,58.0,37.0,28.0
UBCV,2023,W,PSYC,101,,2,Introduction to Biological and Cognitive Psychology,Simon Lolliot,299,73.7,75.0,66.0,83.0,98.0,10.0,10.0,13.0,11.0,19.0,29.0,37.0,34.0,37.0,44.0,28.0,34.0
UBCV,2023,W,PSYC,101,,3,Introduction to Biological and Cognitive Psychology,Mark Lam,98,73.1,75.0,63.0,83.0,98.0,6.0,7.0,3.0,3.0,12.0,3.0,9.0,11.0,7.0,19.0,6.0,15.0
UBCV,2023,W,PSYC,101,,4,Introduction to Biological and Cognitive Psychology,Simon Lolliot,318,71.5,73.0,62.0,82.0,99.0,0.0,20.0,13.0,30.0,22.0,22.0,39.0,28.0,28.0,52.0,32.0,28.0
UBCV,2023,W,PSYC,101,,8,Introduction to Biological and Cognitive Psychology,Catharine Rankin,105,65.9,68.0,56.0,78.0,92.0,5.0,13.0,11.0,7.0,8.0,10.0,10.0,10.0,13.0,9.0,9.0,3.0
UBCV,2023,W,PSYC,101,,9,Introduction to Biological and Cognitive Psychology,Luke Clark,324,74.0,77.0,63.0,86.0,100.0,0.0,18.0,19.0,23.0,23.0,15.0,26.0,23.0,17.0,52.0,44.0,53.0
UBCV,2023,W,PSYC,101,,10,Introduction to Biological and Cognitive Psychology,Jeremy Hosking,263,74.3,77.0,62.0,87.0,100.0,0.0,14.0,24.0,17.0,13.0,11.0,27.0,19.0,24.0,29.0,26.0,57.0
UBCV,2023,W,PSYC,101,,901,Introduction to Biological and Cognitive Psychology,Veronika Dudarev,135,71.0,72.0,61.5,83.0,98.0,9.0,10.0,8.0,6.0,16.0,11.0,14.0,12.0,10.0,16.0,14.0,14.0
UBCV,2023,W,PSYC,101,,902,Introduction to Biological and Cognitive Psychology,Jeremy Hosking,100,73.3,76.0,63.0,89.0,99.0,0.0,4.0,8.0,9.0,6.0,7.0,5.0,9.0,8.0,10.0,7.0,24.0
UBCV,2023,W,PSYC,101,,990,Introduction to Biological and Cognitive Psychology,Steven Barnes,110,72.5,73.0,65.5,82.0,97.0,38.0,3.0,5.0,2.0,11.0,15.0,13.0,13.0,13.0,17.0,12.0,3.0
UBCV,2023,W,PSYC,101,,991,Introduction to Biological and Cognitive Psychology,Steven Barnes;Todd Kamensek,111,73.4,76.0,68.0,82.0,96.0,20.0,4.0,3.0,4.0,7.0,7.0,14.0,13.0,19.0,18.0,14.0,4.0
UBCV,2023,W,PSYC,102,,1,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Andrew Rivers,294,74.9,76.0,68.0,83.0,96.0,29.0,7.0,7.0,13.0,12.0,22.0,31.0,42.0,29.0,56.0,32.0,39.0
UBCV,2023,W,PSYC,102,,2,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Eva Zysk,249,73.1,74.0,65.0,84.0,99.0,0.0,11.0,9.0,18.0,16.0,15.0,32.0,29.0,17.0,36.0,31.0,23.0
UBCV,2023,W,PSYC,102,,3,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Mark Lam,96,72.4,76.0,66.0,83.8,98.0,0.0,8.0,1.0,9.0,2.0,5.0,14.0,6.0,12.0,16.0,11.0,10.0
UBCV,2023,W,PSYC,102,,4,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Darko Odic,323,71.4,72.0,62.0,83.0,100.0,3.0,22.0,21.0,20.0,25.0,23.0,41.0,30.0,19.0,43.0,37.0,31.0
UBCV,2023,W,PSYC,102,,5,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Darko Odic,343,71.6,72.0,64.0,83.0,98.0,0.0,25.0,21.0,18.0,20.0,36.0,41.0,29.0,31.0,48.0,38.0,30.0
UBCV,2023,W,PSYC,102,,7,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Tanya Schmader,133,73.5,76.5,64.8,85.0,97.0,0.0,8.0,6.0,9.0,8.0,12.0,6.0,13.0,18.0,17.0,21.0,14.0
UBCV,2023,W,PSYC,102,,8,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Tanya Schmader,258,70.5,73.0,62.0,83.0,98.0,0.0,19.0,13.0,17.0,25.0,23.0,25.0,26.0,25.0,28.0,33.0,19.0
UBCV,2023,W,PSYC,102,,9,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Simon Lolliot,300,69.3,70.5,60.0,80.0,98.0,0.0,23.0,27.0,23.0,26.0,15.0,43.0,30.0,22.0,39.0,23.0,23.0
UBCV,2023,W,PSYC,207,,1,Contemporary Topics in Biological and Cognitive Psychology,Kalina Christoff,107,72.6,72.5,64.0,83.8,100.0,35.0,7.0,6.0,6.0,6.0,12.0,14.0,8.0,12.0,11.0,10.0,14.0
UBCV,2023,W,PSYC,207,,2,Contemporary Topics in Biological and Cognitive Psychology,Ryan Tomm,125,72.4,74.0,64.0,82.0,99.0,2.0,2.0,9.0,5.0,11.0,6.0,10.0,22.0,18.0,17.0,9.0,8.0
UBCV,2023,W,PSYC,207,,3,Contemporary Topics in Biological and Cognitive Psychology,Kalina Christoff,120,76.6,80.0,69.0,88.3,100.0,5.0,5.0,7.0,5.0,5.0,6.0,12.0,7.0,8.0,24.0,15.0,26.0
UBCV,2023,W,PSYC,208,,1,"Contemporary Topics in Social, Developmental, Personality, and Clinical Psychology",David King,149,73.9,75.0,64.0,82.0,98.0,50.0,0.0,8.0,8.0,18.0,15.0,11.0,18.0,16.0,23.0,15.0,17.0
UBCV,2023,W,PSYC,208,,3,"Contemporary Topics in Social, Developmental, Personality, and Clinical Psychology",Simon Lolliot,165,71.5,73.0,64.3,82.0,100.0,0.0,10.0,6.0,7.0,13.0,11.0,30.0,18.0,6.0,34.0,13.0,14.0
UBCV,2023,W,PSYC,216,,2,Questioning Psychological Science in the Media,Veronika Dudarev;Eva Zysk,110,73.4,75.0,68.3,80.8,94.0,15.0,4.0,0.0,6.0,6.0,8.0,20.0,11.0,17.0,17.0,12.0,5.0
UBCV,2023,W,PSYC,217,,1,Research Methods,Catherine Rawn,96,71.1,72.5,66.0,78.0,90.0,24.0,3.0,3.0,5.0,5.0,9.0,20.0,16.0,11.0,17.0,3.0,2.0
UBCV,2023,W,PSYC,217,,2,Research Methods,Catherine Rawn,96,74.1,76.0,67.0,83.0,95.0,29.0,1.0,4.0,8.0,7.0,6.0,13.0,7.0,6.0,25.0,6.0,11.0
UBCV,2023,W,PSYC,217,,3,Research Methods,Benjamin Cheung,96,75.6,77.0,68.0,86.0,95.0,38.0,2.0,1.0,2.0,5.0,11.0,15.0,9.0,15.0,8.0,15.0,12.0
UBCV,2023,W,PSYC,217,,4,Research Methods,Benjamin Cheung,96,75.0,75.5,68.8,83.0,98.0,17.0,2.0,2.0,3.0,3.0,11.0,16.0,11.0,10.0,18.0,9.0,11.0
UBCV,2023,W,PSYC,217,,5,Research Methods,Mark Lam,96,72.6,74.0,68.0,80.0,88.0,47.0,1.0,3.0,6.0,4.0,7.0,11.0,21.0,14.0,21.0,4.0,0.0
UBCV,2023,W,PSYC,217,,6,Research Methods,Mark Lam,95,73.5,75.0,68.0,81.0,93.0,33.0,2.0,2.0,5.0,7.0,6.0,12.0,14.0,10.0,24.0,9.0,2.0
UBCV,2023,W,PSYC,217,,7,Research Methods,Alyssa Mercedes Ash,96,77.1,78.0,72.0,83.0,91.0,40.0,1.0,0.0,0.0,1.0,7.0,13.0,17.0,15.0,24.0,14.0,2.0
UBCV,2023,W,PSYC,217,,8,Research Methods,Andrew Rivers,96,73.9,74.0,68.0,82.5,95.0,15.0,2.0,2.0,5.0,8.0,6.0,10.0,19.0,9.0,15.0,7.0,13.0
UBCV,2023,W,PSYC,217,,10,Research Methods,Benjamin Cheung,96,74.7,75.0,68.0,82.0,97.0,8.0,2.0,0.0,2.0,8.0,11.0,13.0,15.0,7.0,18.0,11.0,8.0
UBCV,2023,W,PSYC,217,,101,Research Methods,Andrew Rivers,97,73.3,73.0,64.8,85.0,100.0,31.0,4.0,1.0,10.0,6.0,5.0,12.0,12.0,6.0,12.0,9.0,15.0
UBCV,2023,W,PSYC,217,,901,Research Methods,Andrew Rivers,95,74.5,74.0,68.0,81.5,95.0,0.0,1.0,1.0,5.0,2.0,9.0,15.0,17.0,6.0,19.0,10.0,10.0
UBCV,2023,W,PSYC,218,,1,Analysis of Behavioural Data,Catherine Rawn,100,70.6,73.0,61.0,81.5,98.0,18.0,5.0,9.0,7.0,10.0,6.0,9.0,13.0,5.0,15.0,6.0,10.0
UBCV,2023,W,PSYC,218,,2,Analysis of Behavioural Data,Catherine Rawn,100,72.8,74.0,60.5,86.0,100.0,4.0,6.0,8.0,8.0,10.0,9.0,7.0,4.0,3.0,18.0,4.0,22.0
UBCV,2023,W,PSYC,218,,3,Analysis of Behavioural Data,Andrew Rivers,100,63.7,64.0,55.0,80.0,100.0,6.0,13.0,8.0,15.0,9.0,11.0,4.0,5.0,3.0,11.0,8.0,8.0
UBCV,2023,W,PSYC,218,,4,Analysis of Behavioural Data,Andrew Rivers,100,71.7,73.5,64.3,85.0,100.0,0.0,7.0,5.0,3.0,9.0,11.0,6.0,10.0,4.0,16.0,11.0,14.0
UBCV,2023,W,PSYC,218,,5,Analysis of Behavioural Data,Andrew Rivers,100,76.6,80.0,64.0,89.0,100.0,19.0,4.0,5.0,4.0,10.0,4.0,0.0,10.0,4.0,19.0,14.0,25.0
UBCV,2023,W,PSYC,218,,6,Analysis of Behavioural Data,Frances Chen,100,71.0,73.0,59.5,82.5,98.0,31.0,8.0,9.0,7.0,4.0,5.0,8.0,14.0,6.0,19.0,4.0,11.0
UBCV,2023,W,PSYC,218,,7,Analysis of Behavioural Data,Rafal Skiba,97,70.5,77.0,58.0,84.0,95.0,3.0,10.0,6.0,9.0,7.0,2.0,6.0,4.0,9.0,17.0,17.0,6.0
UBCV,2023,W,PSYC,218,,8,Analysis of Behavioural Data,Nicole Jenni,100,71.1,73.0,60.0,85.0,97.0,21.0,10.0,6.0,8.0,12.0,5.0,6.0,6.0,8.0,13.0,10.0,16.0
UBCV,2023,W,PSYC,218,,9,Analysis of Behavioural Data,Rafal Skiba,98,70.1,72.0,60.0,85.0,95.0,0.0,10.0,7.0,6.0,9.0,8.0,5.0,7.0,5.0,10.0,15.0,11.0
UBCV,2023,W,PSYC,218,,10,Analysis of Behavioural Data,Nicole Jenni,99,69.2,73.0,58.0,82.0,100.0,15.0,11.0,8.0,10.0,3.0,6.0,6.0,13.0,8.0,14.0,4.0,14.0
UBCV,2023,W,PSYC,218,,901,Analysis of Behavioural Data,Veronika Dudarev,92,69.9,73.0,64.0,79.0,92.0,12.0,6.0,3.0,5.0,7.0,9.0,12.0,20.0,5.0,9.0,7.0,6.0
UBCV,2023,W,PSYC,277,,1,Behavioural and Neuroscientific Research Methods,Ipek Oruc,151,81.1,82.0,76.0,88.0,100.0,50.0,0.0,4.0,1.0,3.0,2.0,9.0,15.0,17.0,34.0,28.0,37.0
UBCV,2023,W,PSYC,278,,1,Analysis of Behavioural and Neuroscientific Data,James Enns,148,78.4,80.0,72.8,85.0,94.0,55.0,0.0,0.0,7.0,4.0,6.0,13.0,14.0,21.0,39.0,33.0,11.0
UBCV,2023,W,PSYC,300,A,1,Abnormal Psychology,Sheila Woody,145,75.3,76.5,68.0,84.0,97.0,40.0,4.0,5.0,5.0,8.0,12.0,11.0,15.0,18.0,26.0,23.0,11.0
UBCV,2023,W,PSYC,300,A,2,Abnormal Psychology,Sheila Woody,145,76.4,78.0,70.0,85.0,99.0,29.0,3.0,4.0,6.0,9.0,7.0,8.0,11.0,27.0,25.0,28.0,11.0
UBCV,2023,W,PSYC,300,A,3,Abnormal Psychology,Paul Hewitt,94,71.9,73.0,67.0,78.0,90.0,44.0,2.0,2.0,4.0,5.0,10.0,15.0,16.0,14.0,8.0,8.0,1.0
UBCV,2023,W,PSYC,300,A,4,Abnormal Psychology,Silvain Dang,149,75.5,76.0,68.0,85.0,100.0,26.0,3.0,4.0,7.0,8.0,11.0,18.0,19.0,19.0,18.0,28.0,13.0
UBCV,2023,W,PSYC,300,A,901,Abnormal Psychology,Bethany Michel,153,76.5,77.0,68.0,87.0,100.0,45.0,4.0,4.0,9.0,6.0,11.0,19.0,15.0,19.0,20.0,18.0,27.0
UBCV,2023,W,PSYC,300,A,902,Abnormal Psychology,Brian Thomas-Peter,59,70.1,73.0,61.5,82.0,93.0,17.0,5.0,2.0,1.0,11.0,3.0,5.0,5.0,2.0,18.0,5.0,2.0
UBCV,2023,W,PSYC,300,A,991,Abnormal Psychology,Bethany Michel,121,74.7,76.0,69.0,82.0,94.0,42.0,2.0,1.0,6.0,5.0,10.0,16.0,17.0,21.0,23.0,14.0,3.0
UBCV,2023,W,PSYC,300,A,992,Abnormal Psychology,Bethany Michel,112,75.8,77.5,70.0,83.0,91.0,44.0,3.0,0.0,4.0,3.0,9.0,16.0,15.0,16.0,23.0,17.0,6.0
UBCV,2023,W,PSYC,301,,1,Brain Dysfunction and Recovery,Jeremy Hosking,172,77.0,78.0,68.0,89.0,100.0,29.0,5.0,5.0,9.0,9.0,13.0,12.0,22.0,18.0,20.0,20.0,36.0
UBCV,2023,W,PSYC,301,,2,Brain Dysfunction and Recovery,Jeremy Hosking,180,77.3,79.0,69.0,87.0,100.0,30.0,8.0,8.0,4.0,4.0,11.0,17.0,21.0,13.0,28.0,22.0,34.0
UBCV,2023,W,PSYC,301,,3,Brain Dysfunction and Recovery,Jeremy Hosking,183,76.1,77.0,64.0,89.5,100.0,22.0,8.0,11.0,12.0,12.0,10.0,17.0,9.0,15.0,19.0,18.0,44.0
UBCV,2023,W,PSYC,301,,101,Brain Dysfunction and Recovery,Noah Silverberg,176,76.9,79.0,70.0,87.0,100.0,1.0,7.0,5.0,4.0,7.0,13.0,12.0,22.0,17.0,30.0,27.0,29.0
UBCV,2023,W,PSYC,301,,901,Brain Dysfunction and Recovery,Steven Barnes,148,75.3,76.0,68.0,83.0,99.0,42.0,2.0,4.0,9.0,6.0,11.0,18.0,17.0,12.0,29.0,15.0,15.0
UBCV,2023,W,PSYC,301,,902,Brain Dysfunction and Recovery,Jeremy Hosking,145,75.1,75.5,61.0,88.0,100.0,30.0,4.0,7.0,15.0,12.0,8.0,15.0,8.0,8.0,14.0,21.0,26.0
UBCV,2023,W,PSYC,302,,1,Infancy,Anthea Pun,140,77.6,79.0,71.0,86.0,97.0,26.0,2.0,2.0,2.0,7.0,8.0,16.0,22.0,15.0,28.0,18.0,20.0
UBCV,2023,W,PSYC,302,,2,Infancy,Anthea Pun,130,81.2,83.0,76.0,88.0,100.0,42.0,1.0,1.0,1.0,2.0,6.0,3.0,15.0,20.0,28.0,29.0,23.0
UBCV,2023,W,PSYC,302,,4,Infancy,Lauren Emberson,148,83.5,85.0,81.0,88.0,98.0,14.0,1.0,0.0,0.0,2.0,1.0,3.0,8.0,15.0,42.0,48.0,26.0
UBCV,2023,W,PSYC,302,,5,Infancy,Lauren Emberson,142,79.6,83.0,78.0,87.0,95.0,3.0,7.0,0.0,0.0,0.0,5.0,5.0,7.0,22.0,38.0,45.0,12.0
UBCV,2023,W,PSYC,302,,992,Infancy,Susan Birch,110,76.3,77.0,68.0,85.0,100.0,50.0,0.0,2.0,4.0,11.0,8.0,13.0,12.0,8.0,22.0,12.0,17.0
UBCV,2023,W,PSYC,303,,1,Tests and Measurements,Victoria Savalei,43,78.1,80.0,71.0,87.3,96.0,48.0,1.0,1.0,2.0,0.0,3.0,4.0,5.0,2.0,10.0,3.0,9.0
UBCV,2023,W,PSYC,304,,2,Brain and Behaviour,Stanley Bogdan Floresco;Jeremy Hosking,179,80.4,81.0,74.0,90.0,98.0,50.0,0.0,2.0,4.0,8.0,6.0,15.0,16.0,17.0,31.0,29.0,46.0
UBCV,2023,W,PSYC,304,,991,Brain and Behaviour,Tristan Hynes,148,78.5,81.0,72.0,87.3,99.0,21.0,4.0,0.0,8.0,3.0,12.0,7.0,13.0,15.0,30.0,30.0,22.0
UBCV,2023,W,PSYC,305,A,1,Personality Psychology,Friedrich Goetz,149,77.4,79.0,70.0,88.0,97.0,23.0,5.0,5.0,5.0,4.0,10.0,12.0,15.0,18.0,24.0,21.0,28.0
UBCV,2023,W,PSYC,305,A,2,Personality Psychology,Friedrich Goetz,151,76.0,76.0,66.5,85.0,100.0,43.0,3.0,6.0,8.0,7.0,14.0,8.0,22.0,19.0,22.0,15.0,23.0
UBCV,2023,W,PSYC,305,A,3,Personality Psychology,Hyunjin Koo,141,76.8,78.0,70.0,86.0,96.0,16.0,3.0,0.0,6.0,5.0,16.0,10.0,21.0,14.0,23.0,27.0,16.0
UBCV,2023,W,PSYC,305,A,4,Personality Psychology,David King,120,77.7,80.0,71.8,85.0,100.0,43.0,1.0,8.0,4.0,5.0,6.0,6.0,12.0,10.0,29.0,13.0,26.0
UBCV,2023,W,PSYC,305,A,5,Personality Psychology,David King,116,77.0,77.0,66.0,90.0,100.0,0.0,2.0,6.0,8.0,11.0,4.0,12.0,5.0,14.0,12.0,9.0,33.0
